ID,DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,HouseType,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,CalculatedIncome,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,TripPurpose,TypeCommune,UrbRur,LangCode,ClassifCodeLine,frequency,ResidChild,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,CoderegionCAR,age,Weight
10360212,7.0,3,61,21,7,6.2,1.67,15,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,17.0,5.0,1.0,1951.0,2.0,2.0,9.0,2.0,9000.0,6.0,2,2,2,2,2,1.0,6.2,2.39,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,4.0,4.0,5.0,5.0,3.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,3.0,3.0,3.0,5.0,3.0,1.0,5.0,1.0,5.0,5.0,3.0,4,2,1,4,1,3.0,1,2.0,1.0,3.0,3.0,1,16.0,1.0,33.0,4.0,30.0,1,59.0,0.000109132
10360212,4.0,2,73,27,9,6.2,0.61,8,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,17.0,5.0,1.0,1951.0,2.0,2.0,9.0,2.0,9000.0,6.0,2,2,2,2,2,1.0,6.2,0.87,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,4.0,4.0,5.0,5.0,3.0,5.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,3.0,3.0,3.0,5.0,3.0,1.0,5.0,1.0,5.0,5.0,3.0,4,2,1,4,1,3.0,1,2.0,1.0,3.0,3.0,1,6.5,1.0,37.0,4.0,10.0,1,59.0,0.000109132
10360235,1.0,4,219,34,86,38.4,6.31,49,3.0,0.0,3.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,5.0,12.0,6.0,1.0,1949.0,2.0,3.0,1.0,6.0,15000.0,4.0,2,2,2,2,2,1.0,38.4,9.04,1.0,3.0,1.0,2.0,5.0,5.0,4.0,4.0,1.0,4.0,3.0,5.0,3.0,1.0,3.0,4.0,4.0,1.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,1.0,3.0,2.0,5.0,1.0,3.0,1.0,2.0,3.0,4.0,2.0,5.0,1.0,4.0,5.0,2.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,5.0,1.0,1.0,4,2,1,4,1,5.0,2,4.0,1.0,1.0,3.0,1,67.0,1.0,99.0,2.0,55.0,1,61.0,0.000109132
10360284,7.0,6,162,67,26,14.0,3.23,33,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,36.0,4.0,2.0,1944.0,1.0,2.0,9.0,6.0,7000.0,3.0,1,2,2,2,2,1.0,7.0,4.63,4.0,5.0,2.0,6.0,5.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,1.0,5.0,3.0,4.0,1.0,4.0,2.0,4.0,2.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,6.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,5.0,6.0,3.0,2.0,3.0,3.0,3.0,3.0,4,2,1,4,1,4.0,2,2.0,2.0,3.0,4.0,1,34.0,1.0,69.0,5.0,45.0,1,66.0,0.000288998
10360284,7.0,2,151,90,25,9.6,2.29,28,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,36.0,4.0,2.0,1944.0,1.0,2.0,9.0,6.0,7000.0,3.0,1,2,2,2,2,1.0,4.8,3.28,4.0,5.0,2.0,6.0,5.0,5.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,1.0,5.0,3.0,4.0,1.0,4.0,2.0,4.0,2.0,4.0,4.0,6.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,6.0,1.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,5.0,6.0,3.0,2.0,3.0,3.0,3.0,3.0,4,2,1,4,1,4.0,4,2.0,2.0,3.0,4.0,1,21.6,1.0,36.0,5.0,70.0,1,66.0,0.000288998
10360285,7.0,2,176,86,6,11.0,3.13,30,4.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,,1.0,1.0,6.0,2.0,4.0,2.0,1971.0,2.0,3.0,6.0,3.0,7000.0,6.0,2,2,2,2,2,1.0,11.0,4.49,2.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,1.0,3.0,5.0,4.0,1.0,4.0,3.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,5.0,3.0,3.0,4,2,1,4,1,1.0,2,4.0,2.0,3.0,3.0,1,29.0,1.0,84.0,4.0,35.0,1,39.0,0.000232084
10360285,7.0,4,143,60,17,11.0,3.34,34,4.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,,1.0,1.0,6.0,2.0,4.0,2.0,1971.0,2.0,3.0,6.0,3.0,7000.0,6.0,2,2,2,2,2,1.0,11.0,4.79,2.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,1.0,3.0,5.0,4.0,1.0,4.0,3.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,5.0,3.0,3.0,4,2,1,4,1,1.0,2,4.0,2.0,3.0,3.0,1,30.0,1.0,66.0,4.0,30.0,1,39.0,0.000232084
10360286,1.0,4,185,58,34,43.2,8.22,61,4.0,2.0,2.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,,1.0,1.0,6.0,2.0,4.0,1.0,1968.0,2.0,3.0,1.0,2.0,7000.0,7.0,2,2,2,2,2,1.0,43.2,11.78,3.0,3.0,3.0,2.0,5.0,5.0,4.0,2.0,3.0,5.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0,5.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,1.0,4.0,4.0,1.0,3.0,5.0,5.0,2.0,3.0,1.0,5.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,4,2,1,4,1,4.0,2,4.0,1.0,2.0,3.0,1,88.0,1.0,93.0,4.0,70.0,1,42.0,0.000160139
10360414,1.0,4,108,39,15,9.6,2.37,23,5.0,3.0,1.0,1.0,5.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,6.0,10.0,4.0,1.0,1966.0,3.0,3.0,1.0,6.0,7000.0,4.0,2,2,2,2,2,2.0,9.6,3.4,1.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,4,2,1,4,1,3.0,2,3.0,3.0,3.0,3.0,1,25.0,1.0,54.0,3.0,355.0,1,44.0,0.000109132
10360414,1.0,4,102,38,18,9.6,2.6,24,5.0,3.0,1.0,1.0,5.0,3.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,6.0,10.0,4.0,1.0,1966.0,3.0,3.0,1.0,6.0,7000.0,4.0,2,2,2,2,2,2.0,9.6,3.73,1.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,4.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,1.0,4,2,1,4,1,3.0,2,3.0,3.0,3.0,3.0,1,27.0,1.0,46.0,3.0,19.0,1,44.0,0.000109132
10360415,8.0,2,77,45,8,6.0,1.4,18,5.0,3.0,1.0,1.0,5.0,3.0,2.0,,1.0,1.0,3.0,,1.0,1.0,6.0,10.0,4.0,2.0,1974.0,2.0,3.0,2.0,6.0,7000.0,3.0,2,2,2,2,2,1.0,6.0,2.01,2.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,1.0,5.0,4.0,2.0,3.0,4.0,4.0,2.0,5.0,4.0,3.0,4.0,4.0,5.0,1.0,1.0,2.0,3.0,4.0,1.0,4.0,1.0,3.0,2.0,2.0,4.0,3.0,1.0,3.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,4,2,1,4,1,6.0,2,3.0,1.0,1.0,3.0,1,14.0,1.0,24.0,8.0,20.0,1,36.0,0.00087004
10360462,9.0,5,124,41,27,12.4,4.66,46,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,5.0,1.0,2.0,1945.0,2.0,1.0,9.0,4.0,2000.0,6.0,2,2,2,2,2,1.0,12.4,6.68,1.0,3.0,4.0,2.0,4.0,4.0,6.0,6.0,6.0,5.0,3.0,5.0,6.0,1.0,1.0,6.0,5.0,1.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,1.0,6.0,4.0,4.0,4.0,2.0,5.0,1.0,1.0,5.0,2.0,5.0,1.0,6.0,6.0,3.0,1.0,5.0,1.0,4.0,2.0,5.0,4.0,2.0,3.0,4,2,1,4,1,1.0,2,2.0,2.0,3.0,4.0,1,50.5,1.0,56.0,4.0,29.0,1,65.0,7.71e-05
10360464,3.0,2,91,42,11,9.6,2.06,22,4.0,1.0,1.0,1.0,4.0,2.0,5.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,4.0,16.0,5.0,1.0,1993.0,2.0,6.0,8.0,6.0,9000.0,2.0,2,1,2,2,2,3.0,0.0,2.95,2.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,6.0,4.0,3.0,6.0,6.0,6.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,6.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,1.0,4,2,1,4,1,5.0,2,4.0,2.0,2.0,1.0,1,22.5,0.0,38.0,3.0,90.0,1,17.0,0.002440844
10360465,4.0,1,138,93,18,9.6,0.92,12,4.0,1.0,1.0,1.0,4.0,2.0,5.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,4.0,23.0,5.0,2.0,1967.0,2.0,3.0,2.0,6.0,9000.0,3.0,2,2,2,2,2,1.0,9.6,1.32,1.0,2.0,6.0,6.0,4.0,4.0,3.0,6.0,6.0,4.0,4.0,5.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,6.0,2.0,6.0,2.0,1.0,6.0,2.0,6.0,3.0,4.0,3.0,4,2,1,4,1,4.0,2,3.0,2.0,2.0,3.0,1,10.5,1.0,27.0,5.0,60.0,1,43.0,0.000367986
10360465,10.0,3,130,63,17,9.6,1.91,20,4.0,1.0,1.0,1.0,4.0,2.0,5.0,2.0,1.0,1.0,4.0,0.0,1.0,1.0,4.0,23.0,5.0,2.0,1967.0,2.0,3.0,2.0,6.0,9000.0,3.0,2,2,2,2,2,1.0,9.6,2.74,1.0,2.0,6.0,6.0,4.0,4.0,3.0,6.0,6.0,4.0,4.0,5.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,6.0,2.0,6.0,2.0,1.0,6.0,2.0,6.0,3.0,4.0,3.0,4,2,1,4,1,4.0,2,3.0,2.0,2.0,3.0,1,20.5,1.0,50.0,5.0,40.0,1,43.0,0.000367986
10360475,9.0,1,53,21,0,5.6,0.11,1,4.0,1.0,2.0,0.0,7.0,2.0,5.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,6.0,24.0,6.0,1.0,1960.0,2.0,3.0,1.0,1.0,15000.0,8.0,1,2,2,2,2,1.0,2.8,0.16,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,5.0,4.0,5.0,5.0,1.0,4.0,5.0,5.0,1.0,4.0,5.0,5.0,4.0,5.0,4.0,2.0,2.0,3.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,4.0,2.0,4.0,5.0,1.0,3.0,5.0,2.0,4.0,5.0,4.0,3.0,2.0,5.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,4,2,1,4,1,5.0,1,4.0,1.0,1.0,4.0,1,0.7,0.0,32.0,2.0,15.0,1,50.0,0.000160139
10360518,1.0,4,104,30,11,11.0,3.23,35,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,6.0,2.0,1982.0,2.0,2.0,2.0,6.0,15000.0,7.0,2,2,2,2,2,1.0,11.0,4.63,2.0,3.0,1.0,1.0,5.0,5.0,6.0,2.0,2.0,4.0,2.0,5.0,5.0,2.0,5.0,6.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,6.0,3.0,6.0,2.0,2.0,5.0,2.0,1.0,6.0,2.0,5.0,3.0,2.0,4.0,1.0,4.0,5.0,4.0,2.0,3.0,5.0,4.0,1.0,1.0,5.0,2.0,1.0,3.0,3.0,4.0,4.0,1.0,4,2,1,4,1,4.0,2,3.0,1.0,1.0,3.0,1,31.0,1.0,63.0,3.0,50.0,1,28.0,0.000340556
10360519,1.0,4,279,38,38,46.2,10.71,117,2.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,6.0,1.0,1981.0,2.0,2.0,2.0,6.0,15000.0,6.0,2,2,2,2,2,1.0,46.2,15.35,3.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,6.0,2.0,5.0,6.0,1.0,4.0,6.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,6.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,6.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,4,2,1,4,1,5.0,2,3.0,2.0,1.0,1.0,1,109.0,1.0,203.0,8.0,95.0,1,29.0,0.000258025
10360526,1.0,4,151,52,10,13.2,4.11,44,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,4.0,11.0,3.0,1.0,1979.0,3.0,3.0,2.0,6.0,5000.0,2.0,2,2,2,1,2,2.0,0.0,5.89,2.0,5.0,1.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,5.0,1.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,4,2,1,4,1,3.0,3,3.0,2.0,2.0,1.0,1,38.5,0.0,89.0,3.0,180.0,1,31.0,0.003869639
10360527,4.0,4,102,38,17,9.6,1.56,14,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,4.0,11.0,3.0,2.0,1969.0,1.0,3.0,3.0,3.0,5000.0,3.0,1,2,2,2,2,1.0,4.8,2.24,2.0,4.0,2.0,3.0,4.0,4.0,3.0,6.0,3.0,4.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,1.0,5.0,5.0,3.0,4.0,4.0,5.0,2.0,6.0,4.0,4.0,4.0,4.0,2.0,6.0,6.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,5.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,4,2,1,4,1,1.0,2,3.0,2.0,2.0,2.0,1,16.5,1.0,47.0,4.0,35.0,1,41.0,0.000367986
10360527,7.0,1,82,49,13,6.0,1.03,12,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,4.0,11.0,3.0,2.0,1969.0,1.0,3.0,3.0,3.0,5000.0,3.0,1,2,2,2,2,1.0,3.0,1.48,2.0,4.0,2.0,3.0,4.0,4.0,3.0,6.0,3.0,4.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,1.0,5.0,5.0,3.0,4.0,4.0,5.0,2.0,6.0,4.0,4.0,4.0,4.0,2.0,6.0,6.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,5.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,4,2,1,4,1,1.0,2,3.0,2.0,2.0,2.0,1,11.0,1.0,20.0,4.0,20.0,1,41.0,0.000367986
10360532,1.0,4,105,24,18,11.0,3.23,29,3.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,3.0,5.0,1.0,1973.0,2.0,3.0,1.0,3.0,9000.0,7.0,2,2,2,2,2,1.0,11.0,4.63,1.0,4.0,6.0,6.0,,4.0,2.0,4.0,1.0,5.0,3.0,5.0,5.0,1.0,6.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,5.0,3.0,3.0,1.0,4.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,6.0,6.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,5.0,5.0,3.0,1.0,4,2,1,4,1,3.0,2,3.0,2.0,2.0,2.0,1,31.0,1.0,63.0,3.0,50.0,1,37.0,0.000378621
10360533,1.0,7,251,53,59,65.8,11.14,76,3.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,4.0,5.0,2.0,1971.0,2.0,3.0,2.0,6.0,9000.0,4.0,2,2,2,2,2,1.0,65.8,15.96,1.0,4.0,1.0,1.0,5.0,5.0,6.0,1.0,6.0,5.0,2.0,5.0,5.0,1.0,1.0,2.0,4.0,1.0,5.0,4.0,5.0,3.0,2.0,1.0,2.0,6.0,5.0,3.0,5.0,2.0,1.0,2.0,4.0,3.0,3.0,4.0,5.0,1.0,3.0,5.0,4.0,2.0,5.0,3.0,1.0,2.0,1.0,5.0,1.0,3.0,2.0,5.0,5.0,1.0,2.0,4,2,1,4,1,5.0,2,3.0,3.0,3.0,3.0,1,119.0,1.0,139.0,8.0,74.0,1,39.0,0.000232084
10360536,3.0,2,166,120,5,12.6,3.03,41,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,4.0,1.0,1971.0,2.0,1.0,1.0,3.0,7000.0,6.0,2,2,2,2,2,1.0,12.6,4.34,1.0,2.0,2.0,2.0,5.0,5.0,4.0,2.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,4.0,4.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,4.0,5.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,4,2,1,4,1,3.0,3,4.0,1.0,1.0,1.0,1,30.0,1.0,41.0,3.0,75.0,1,39.0,0.000258025
10360574,1.0,2,58,20,4,4.8,1.69,16,4.0,0.0,3.0,1.0,3.0,0.0,4.0,4.0,1.0,2.0,8.0,2.0,2.0,1.0,4.5,15.0,4.0,1.0,1974.0,2.0,3.0,1.0,6.0,7000.0,3.0,2,2,2,2,2,1.0,4.8,2.42,4.0,5.0,5.0,1.0,5.0,5.0,4.0,4.0,3.0,5.0,6.0,5.0,2.0,3.0,2.0,6.0,4.0,1.0,5.0,2.0,3.0,2.0,5.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,4.0,3.0,5.0,5.0,5.0,4.0,1.0,1.0,5.0,2.0,5.0,4.0,5.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,4,2,1,4,1,5.0,1,3.0,3.0,1.0,2.0,1,16.0,1.0,34.0,3.0,20.0,1,36.0,0.000967286
10360574,7.0,1,51,22,13,4.8,0.85,16,4.0,0.0,3.0,1.0,3.0,0.0,4.0,4.0,1.0,2.0,8.0,2.0,2.0,1.0,4.5,15.0,4.0,1.0,1974.0,2.0,3.0,1.0,6.0,7000.0,3.0,2,2,2,2,2,1.0,4.8,1.22,4.0,5.0,5.0,1.0,5.0,5.0,4.0,4.0,3.0,5.0,6.0,5.0,2.0,3.0,2.0,6.0,4.0,1.0,5.0,2.0,3.0,2.0,5.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,4.0,3.0,5.0,5.0,5.0,4.0,1.0,1.0,5.0,2.0,5.0,4.0,5.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4,2,1,4,1,5.0,1,3.0,3.0,1.0,2.0,1,8.5,1.0,16.0,3.0,10.0,1,36.0,0.000967286
10360574,3.0,1,44,19,0,4.8,1.56,15,4.0,0.0,3.0,1.0,3.0,0.0,4.0,4.0,1.0,2.0,8.0,2.0,2.0,1.0,4.5,15.0,4.0,1.0,1974.0,2.0,3.0,1.0,6.0,7000.0,3.0,2,2,2,2,2,1.0,4.8,2.24,4.0,5.0,5.0,1.0,5.0,5.0,4.0,4.0,3.0,5.0,6.0,5.0,2.0,3.0,2.0,6.0,4.0,1.0,5.0,2.0,3.0,2.0,5.0,5.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,4.0,3.0,5.0,5.0,5.0,4.0,1.0,1.0,5.0,2.0,5.0,4.0,5.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,1.0,4,2,1,4,1,5.0,1,3.0,3.0,1.0,2.0,1,14.0,1.0,25.0,3.0,30.0,1,36.0,0.000967286
10360575,4.0,2,81,9,45,12.4,1.67,15,4.0,0.0,3.0,1.0,4.0,0.0,4.0,4.0,1.0,1.0,8.0,2.0,2.0,1.0,4.5,15.0,4.0,2.0,1959.0,2.0,3.0,2.0,5.0,7000.0,3.0,1,2,2,2,2,1.0,6.2,2.39,2.0,5.0,4.0,1.0,5.0,5.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,2.0,5.0,5.0,1.0,5.0,2.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,5.0,1.0,1.0,5.0,4.0,4.0,4.0,5.0,5.0,1.0,3.0,2.0,1.0,4.0,3.0,5.0,4.0,2.0,3.0,4,2,1,4,1,5.0,1,3.0,3.0,2.0,2.0,1,18.0,1.0,27.0,2.0,20.0,1,51.0,0.000367986
10360575,8.0,0,19,13,0,3.0,0.29,3,4.0,0.0,3.0,1.0,4.0,0.0,4.0,4.0,1.0,1.0,8.0,2.0,2.0,1.0,4.5,15.0,4.0,2.0,1959.0,2.0,3.0,2.0,5.0,7000.0,3.0,1,2,2,2,2,1.0,2.2,0.42,2.0,5.0,4.0,1.0,5.0,5.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,2.0,5.0,5.0,1.0,5.0,2.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,5.0,1.0,1.0,5.0,4.0,4.0,4.0,5.0,5.0,1.0,3.0,2.0,1.0,4.0,3.0,5.0,4.0,2.0,3.0,4,2,1,4,1,5.0,1,3.0,3.0,2.0,2.0,1,3.0,1.0,6.0,2.0,7.0,1,51.0,0.000367986
10360575,6.0,2,49,15,2,4.8,1.69,16,4.0,0.0,3.0,1.0,4.0,0.0,4.0,4.0,1.0,1.0,8.0,2.0,2.0,1.0,4.5,15.0,4.0,2.0,1959.0,2.0,3.0,2.0,5.0,7000.0,3.0,1,2,2,2,2,1.0,2.4,2.42,2.0,5.0,4.0,1.0,5.0,5.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,2.0,5.0,5.0,1.0,5.0,2.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,4.0,4.0,3.0,4.0,4.0,5.0,1.0,1.0,5.0,4.0,4.0,4.0,5.0,5.0,1.0,3.0,2.0,1.0,4.0,3.0,5.0,4.0,2.0,3.0,4,2,1,4,1,5.0,1,3.0,3.0,2.0,2.0,1,16.0,1.0,32.0,2.0,35.0,1,51.0,0.000367986
